,Mapped,Detected genes,Metabolic Process,Actb,Gadph,Quality
ola_mES_a2i_3_90.counts,0.8482651738256463,0.6523406920306873,0.3425791576818949,0.15803224508848254,0.31318825884950074,1
ola_mES_a2i_3_91.counts,0.8362136564063672,0.7060435259120088,0.2955298721582561,0.08062135565284899,0.34997400980568316,1
ola_mES_a2i_3_92.counts,0.8868438298113721,0.7455769531861594,0.3426401442601985,0.09087753016787936,0.3959188977590677,1
ola_mES_a2i_3_93.counts,0.6438497101723282,0.7184906842022859,0.14924151221442192,0.0734573013569135,0.13508483712811564,0
ola_mES_a2i_3_94.counts,0.7852574779180119,0.6326131204008142,0.30327532257262746,0.07420424624546107,0.19145949380085733,1
ola_mES_a2i_3_95.counts,0.850368535459037,0.8716925003914201,0.27902854436505353,0.1999008996794811,0.16738006006622685,0
ola_mES_a2i_3_96.counts,0.9086118362547848,0.7772036950054799,0.33081714028021636,0.10810313892898922,0.36917627127345537,1
ola_mES_lif_1_1.counts,0.900140494432398,0.8557225614529513,0.3026494352959941,0.10576449071778357,0.36059148548399517,1
ola_mES_lif_1_10.counts,0.92114648399344,0.7580241114764366,0.3933792250579974,0.06541292515091164,0.6896000718741176,1
ola_mES_lif_1_11.counts,0.9367959457763265,0.8092218568968217,0.3532125419208221,0.08898132740347647,0.3627156223528506,1
ola_mES_lif_1_12.counts,0.9415399147039877,0.8932206043525912,0.32291066431859594,0.11340338362136888,0.3406833175039146,1
ola_mES_lif_1_13.counts,0.9291264374871384,0.7308595584781588,0.3892446664459737,0.08147254796173913,0.5631593808558154,1
ola_mES_lif_1_14.counts,0.937522631304211,0.7653828088304369,0.3375797721967721,0.06554372862251859,0.38355109479682725,1
ola_mES_lif_1_15.counts,0.8956276002556032,0.8549397213089087,0.3048896072600254,0.09149934085419104,0.4834320532895244,1
ola_mES_lif_1_16.counts,0.01088497865308813,0.48340378894629715,0.09409001194578774,0.1090470722792682,0.08390661498575352,0
ola_mES_lif_1_17.counts,0.9119266390524976,0.7966964145921402,0.3852216264891555,0.0863518494033187,0.4638736298996329,1
ola_mES_lif_1_18.counts,0.9184744265728882,0.7177861280726475,0.36285284389259825,0.08284479088321808,0.3698131914675155,1
ola_mES_lif_1_19.counts,0.9189269941794527,0.852591200876781,0.3542515071707508,0.09675725251541192,0.5529317580922556,1
ola_mES_lif_1_2.counts,0.9301060503225798,0.8013151714419915,0.30235710264162724,0.07394607070212968,0.4347357342711194,1
ola_mES_lif_1_20.counts,0.9048991804372478,0.8602630342883983,0.3196880910831448,0.08206989127497577,0.5960690633262314,1
ola_mES_lif_1_21.counts,0.9090345826693035,0.8376389541255675,0.36986731366162534,0.0784296795203052,0.6253689965859794,1
ola_mES_lif_1_22.counts,0.8889699868782656,0.8143103178330985,0.36242047813906536,0.1080021923661423,0.5308930359113895,1
ola_mES_lif_1_23.counts,0.9271503811034524,0.7970878346641616,0.3460598271657536,0.10963158514077036,0.49120985958877744,1
ola_mES_lif_1_24.counts,0.896605084986732,0.8587756380147173,0.3430701377836528,0.08810027818582632,0.43551864876658886,1
ola_mES_lif_1_25.counts,0.9034249262275459,0.8709879442617817,0.3479315405393259,0.11091897551080769,0.450803129091049,1
ola_mES_lif_1_26.counts,0.8951688388406233,0.8832002505088461,0.3343501537956098,0.07624436266689144,0.4873803167595041,1
ola_mES_lif_1_27.counts,0.8377448449422082,0.9547518396743385,0.30611262895424823,0.1728954096261583,0.5793278486536437,0
ola_mES_lif_1_28.counts,0.8692526398362332,0.8813997181775481,0.3277591568975093,0.13066565614426648,0.44705861590984936,1
ola_mES_lif_1_29.counts,0.847310605100502,0.7260059495850947,0.3489209154519318,0.08122938479289357,0.35491695972482484,1
ola_mES_lif_1_3.counts,0.9347096499720794,0.8340378894629716,0.3380955117049289,0.0831846300139699,0.5314112354647431,1
ola_mES_lif_1_30.counts,0.8932458054117508,0.8287928604978864,0.36755393634627215,0.06953315991088058,0.604185383884796,1
ola_mES_lif_1_31.counts,0.890823305297876,0.8078910286519493,0.31926181683498966,0.06143354562633583,0.5113297995225505,1
ola_mES_lif_1_32.counts,0.9205124632410975,0.8685611398152497,0.3166545929294907,0.05675121399757526,0.3763332007084734,1
ola_mES_lif_1_33.counts,0.904946138596202,0.7859715046187569,0.3579696142360507,0.05968776498938969,0.422825166208897,1
ola_mES_lif_1_34.counts,0.9285784741383083,0.770862689838735,0.3612254225341115,0.05929776028426909,0.456609210154786,1
ola_mES_lif_1_35.counts,0.8994665690113157,0.7658525129168624,0.362198418330496,0.06546387397960145,0.43739250969017124,1
ola_mES_lif_1_36.counts,0.9358338991458306,0.7390010959762017,0.3818995387979421,0.07227990227223942,0.6738743999794645,1
ola_mES_lif_1_37.counts,0.9245439681651608,0.8035071238453108,0.3523200946603246,0.05006403104074171,0.6415053777241574,1
ola_mES_lif_1_38.counts,0.9087916206774082,0.8936120244246125,0.3474275310532665,0.109115345947582,0.5044985496829838,1
ola_mES_lif_1_39.counts,0.911244871597167,0.7932519179583529,0.4061849283282537,0.06442757256618172,0.439421990913058,1
ola_mES_lif_1_4.counts,0.969732470327914,0.8036636918741193,0.3873289893310442,0.04761005795522508,0.7202508535051467,1
ola_mES_lif_1_40.counts,0.06979667179870577,0.48027242837012685,0.06956267878896104,0.012320329384550455,0.16682014785532767,0
ola_mES_lif_1_41.counts,0.8856484380501685,0.8269140441521842,0.36970469073331824,0.08767903655242777,0.5791577893574967,1
ola_mES_lif_1_42.counts,0.9131042994244551,0.7945044621888211,0.3494104293009276,0.10639057200503595,0.40876318761711633,1
ola_mES_lif_1_43.counts,0.9113790928844563,0.7689838734930328,0.3326668837038641,0.06358980747422299,0.5080874425648793,1
ola_mES_lif_1_44.counts,0.9026979947317977,0.9271175825896352,0.31435485295690135,0.09751574108073802,0.40904234155607466,1
ola_mES_lif_1_45.counts,0.9183727031867516,0.8472678878972913,0.39079969306442175,0.0709500856264813,0.4483725646225325,1
ola_mES_lif_1_46.counts,0.907107769293111,0.8382652262408016,0.3250795620934799,0.08273604907498595,0.4316522062787176,1
ola_mES_lif_1_47.counts,0.8980336952775367,0.744246124941287,0.3955280840451315,0.08456233706678343,0.36971853582154685,1
ola_mES_lif_1_48.counts,0.9060724338849776,0.8922811961797401,0.3680984763964895,0.088277834480832,0.4400508894422055,1
ola_mES_lif_1_49.counts,0.9467558537620636,0.8527477689055895,0.34146268368839094,0.066337892557275,0.345359948147958,1
ola_mES_lif_1_5.counts,0.923378348161285,0.7820573038985439,0.3709706867463029,0.10078914737731952,0.4739648843596786,1
ola_mES_lif_1_50.counts,0.912054248144858,0.8999530295913575,0.3527695309338206,0.08973187153211816,0.4641752445003465,1
ola_mES_lif_1_51.counts,0.949112262069769,0.8199467668702051,0.3249901683580031,0.07903962949832746,0.5209991144081936,1
ola_mES_lif_1_52.counts,0.9390463732835456,0.7670267731329262,0.42113392359344926,0.06826684281186063,0.4584894884102985,1
ola_mES_lif_1_53.counts,0.9291935384849844,0.7640519805855644,0.36471928829282996,0.06404045844248385,0.4718134738301204,1
ola_mES_lif_1_54.counts,0.9251183224189153,0.689760450915923,0.4491845190887632,0.04665717312699181,0.7007405601047308,0
ola_mES_lif_1_55.counts,0.9502149757924577,0.7476906215750744,0.3347007431755768,0.05520475293641111,0.3475915753266422,1
ola_mES_lif_1_56.counts,0.9035499659203085,0.681305777360263,0.3393596003972472,0.09982824351675222,0.4001013938444952,1
ola_mES_lif_1_57.counts,0.94457447208683,0.7433067167684358,0.3643369777860322,0.09791801677022094,0.6839849064353004,1
ola_mES_lif_1_58.counts,0.9511891471917732,0.7531705025833725,0.3934080971245829,0.04776286714346962,0.6895968632081526,1
ola_mES_lif_1_59.counts,0.950504728347557,0.7107405667762643,0.34665795100593877,0.07355444354162986,0.4017426264856123,1
ola_mES_lif_1_6.counts,0.9317391069315364,0.8026459996868639,0.41349391224965965,0.06606621520136255,0.5868954873321868,1
ola_mES_lif_1_60.counts,0.9295151450841808,0.832002505088461,0.37855527850398346,0.0744114916090151,0.48237800652000923,1
ola_mES_lif_1_61.counts,0.9074508715544506,0.7935650540159699,0.31420868066934077,0.11702490916580989,0.5026744230818595,1
ola_mES_lif_1_62.counts,0.8818553410953446,0.8201033348990137,0.3541201404598621,0.06584276393292882,0.427386284878199,1
ola_mES_lif_1_63.counts,0.8938453207311103,0.6979802724283701,0.31604038799193823,0.1047244781707953,0.3693286829067947,1
ola_mES_lif_1_64.counts,0.8998283057497937,0.6477219351808361,0.362215417325934,0.0434503807455201,0.3761198244217984,1
ola_mES_lif_1_65.counts,0.9127390660839908,0.638327853452325,0.39843507915559573,0.07173423509527636,0.7427516235849783,1
ola_mES_lif_1_66.counts,0.884790431003194,0.8685611398152497,0.3733987536374691,0.06014913908228328,0.5462898195446262,1
ola_mES_lif_1_67.counts,0.9343009623089962,0.9174103648035071,0.35443470532074517,0.05987171786135018,0.2652828759914778,1
ola_mES_lif_1_68.counts,0.8857105835189922,0.8733364646939095,0.3153447643034447,0.0962663385452692,0.37109986651949584,1
ola_mES_lif_1_69.counts,0.8832883209329078,0.7674181932049475,0.35508082211719505,0.049438415976299464,0.46446723310316507,1
ola_mES_lif_1_7.counts,0.9198173532348761,0.8614372945044622,0.3198823040099867,0.086450278362991,0.37084317324229277,1
ola_mES_lif_1_70.counts,0.9056770743040872,0.793878190073587,0.38285762173086724,0.09366334200072618,0.4284162666529764,1
ola_mES_lif_1_71.counts,0.0,0.3745107249099734,0.4025649767527412,0.02629108751692156,0.2685845932695023,0
ola_mES_lif_1_72.counts,0.9364733311911785,0.8113355252857366,0.3989408052302547,0.06040755706147594,0.36591626665297633,1
ola_mES_lif_1_73.counts,0.911515612283258,0.8671520275559731,0.34247573321876695,0.0675106853605851,0.5330284031111225,1
ola_mES_lif_1_74.counts,0.9608358114856859,0.8448410834507594,0.31859775930352274,0.08783980882626914,0.20473695356418617,1
ola_mES_lif_1_75.counts,0.9426028720620897,0.6633787380616878,0.3135968360411127,0.09607884237995182,0.3780722976615243,1
ola_mES_lif_1_76.counts,0.043469400207532725,0.2250665414122436,0.16541927497734757,0.06587131541782049,0.28077271093770056,0
ola_mES_lif_1_77.counts,0.10787547285603674,0.27360263034288396,1.0,0.052660575061592683,0.08599224786302848,0
ola_mES_lif_1_78.counts,0.011410636092693997,0.5605918271488962,0.10048338658135539,0.037805037929090485,0.1333200708473445,0
ola_mES_lif_1_79.counts,0.9162610413436795,0.8558791294817598,0.315628335203501,0.05806329552763647,0.2925068023718459,1
ola_mES_lif_1_8.counts,0.9161899373394214,0.8831219664944419,0.33016366837844724,0.13779079016001325,0.533313974382011,1
ola_mES_lif_1_80.counts,0.9182855618366235,0.9430875215281039,0.339246353232688,0.07958861618169859,0.5674525759170367,1
ola_mES_lif_1_81.counts,0.9092948793669783,0.8819477062783779,0.3473387333554979,0.08093340790411772,0.41778756064378675,1
ola_mES_lif_1_82.counts,0.9066061202461795,0.7033035854078598,0.3373104823602044,0.12228392111286264,0.4425905485535334,1
ola_mES_lif_1_83.counts,0.07575303079612426,0.24166275246594646,0.12184991985080935,0.02023231696139097,0.12963010498755037,0
ola_mES_lif_1_84.counts,0.9441138719414954,0.7928604978863316,0.4665008211611506,0.0679273020637073,0.6830367456426316,0
ola_mES_lif_1_85.counts,0.6508242447022001,0.5866604039455143,0.76205389110701,0.08920932900653698,0.24013014349154196,0
ola_mES_lif_1_86.counts,0.931675520621549,0.7759511507750118,0.32009440998882904,0.11271277709719607,0.43919096696357524,1
ola_mES_lif_1_87.counts,0.4410279591212696,0.07452638171285424,0.3848717404336841,0.07613254378811253,1.0,0
ola_mES_lif_1_88.counts,0.018133086116660077,0.4282918428056991,0.16508539849471868,0.02063323128026835,0.2874162538183125,0
ola_mES_lif_1_89.counts,0.3964217919048739,0.05182401753561923,0.39523445202856067,0.06292939353923349,0.7901179505608749,0
ola_mES_lif_1_9.counts,0.9271786240017047,0.8218255832159073,0.3550953058335044,0.06836279146618308,0.6191714582745078,1
ola_mES_lif_1_90.counts,0.044291823903532715,0.49217159855957415,0.18560808541840237,0.027379643182899392,0.30400024385861335,0
ola_mES_lif_1_91.counts,0.9252697530166023,0.7686707374354157,0.3173818066165192,0.045023677591634684,0.16080550350386325,1
ola_mES_lif_1_92.counts,0.9391790355686387,0.7318772506654141,0.4368271076996031,0.07512227625640987,0.5427073439946608,1
ola_mES_lif_1_93.counts,0.9336315655903488,0.7677313292625646,0.3186086071898121,0.0743169229742106,0.38632177785763794,1
ola_mES_lif_1_94.counts,0.05914383496295202,0.5175356192265539,0.2606188111169615,0.02600689674078552,0.2023352670893549,0
ola_mES_lif_1_95.counts,0.9504517753247831,0.7431501487396274,0.4221182917893063,0.06406043142766935,0.5232163025900352,1
ola_mES_lif_1_96.counts,0.8990816184528215,0.8521214967903554,0.3361358589278879,0.0740799512442834,0.36300921528865154,1
ola_mES_lif_2_1.counts,0.8851171559042637,0.7719586660403945,0.31037063889639566,0.17609580543067516,0.35402174192057906,1
ola_mES_lif_2_10.counts,0.9370936886698272,0.8089087208392046,0.32146758550250326,0.1548013210143591,0.4239658469594681,1
ola_mES_lif_2_11.counts,0.8621665564686425,0.7877720369500548,0.2824659176697882,0.1625194531467522,0.5013011140488232,1
ola_mES_lif_2_12.counts,0.9290417196439045,0.7627994363550963,0.24750552854776245,0.5798345953363172,0.36479483789819545,1
ola_mES_lif_2_13.counts,0.8924691377670565,0.7585720995772663,0.3118673134232102,0.19046865276340513,0.39563011782221424,1
ola_mES_lif_2_14.counts,0.8723590885616433,0.8511038046031001,0.2918522479740976,0.17851078364035344,0.37478341504735996,1
ola_mES_lif_2_15.counts,0.9044521808679159,0.7717238139971818,0.3245316007868174,0.22514915866364127,0.28243961290653796,1
ola_mES_lif_2_16.counts,0.9168736375716432,0.7270236417723501,0.3392691933976664,0.15658318729680842,0.4455697949020715,1
ola_mES_lif_2_17.counts,0.8891655313300494,0.7612337560670112,0.3307478091739978,0.18955084653940524,0.34528454449777957,1
ola_mES_lif_2_18.counts,0.9100470201573245,0.7625645843118836,0.3244542827753089,0.15166183255775612,0.30705328952434735,1
ola_mES_lif_2_19.counts,0.8968032494785559,0.796304994520119,0.3712876715202812,0.17874499533124474,0.4954019816721,1
ola_mES_lif_2_2.counts,0.8999950116752625,0.7763425708470331,0.3143597404661086,0.19920343035554333,0.40742517390969535,1
ola_mES_lif_2_20.counts,0.8753046743040765,0.800532331297949,0.27920081118347934,0.22220464458623002,0.26597434350694354,1
ola_mES_lif_2_21.counts,0.9037850316203385,0.7494128698919681,0.30419666574121873,0.1692813249977668,0.3344938008573556,1
ola_mES_lif_2_22.counts,0.8773886816426097,0.8396743385000783,0.3119765909766328,0.14905693382414784,0.36933510023872473,0
ola_mES_lif_2_23.counts,0.8797094113470797,0.8062470643494598,0.28447296736538574,0.19806705887815973,0.36340388120235134,1
ola_mES_lif_2_24.counts,0.8837214100549574,0.24956943792077657,0.37774463145856024,0.14139023539216705,0.6140327797314988,0
ola_mES_lif_2_25.counts,0.9143755746831151,0.8027242837012682,0.31283889064984916,0.13168703842776242,0.32073022820032343,1
ola_mES_lif_2_26.counts,0.8716890913920342,0.7310944105213716,0.391785968580945,0.1857637932484596,0.41473451497805275,1
ola_mES_lif_2_27.counts,0.8834307001543489,0.775403162674182,0.34155664307271266,0.15452509332381986,0.4172565264265729,1
ola_mES_lif_2_28.counts,0.8838807260929864,0.7910599655550337,0.342632479215271,0.13048297139834952,0.38026221218266293,1
ola_mES_lif_2_29.counts,0.8828573273606002,0.7723500861124158,0.3080855137684114,0.12626660149493407,0.27544311676977185,1
ola_mES_lif_2_3.counts,0.8860522811109129,0.7739940504149053,0.3248699713937662,0.20555528721842703,0.34194432322817464,1
ola_mES_lif_2_30.counts,0.9014167782719724,0.8132143416314389,0.26833373247991854,0.35775047867095916,0.3105362964293965,1
ola_mES_lif_2_31.counts,0.897330955444636,0.7956787224048849,0.24624203589315236,0.21146540729317934,0.4953698950124496,1
ola_mES_lif_2_32.counts,0.9050804792502486,0.7499608579927979,0.31720573707751504,0.11991135052999276,0.3547902174192058,1
ola_mES_lif_2_33.counts,0.8925254969624549,0.7646782527007985,0.29374351138449906,0.110352869125849,0.30720249249172166,1
ola_mES_lif_2_34.counts,0.8949472736414357,0.832628777203695,0.30288216417954034,0.2438099877234209,0.41338366660677156,1
ola_mES_lif_2_35.counts,0.8512911018359309,0.685219978080476,0.2797949654125278,0.13011892597929636,0.41546929948404654,1
ola_mES_lif_2_36.counts,0.900526003241485,0.8215907311726945,0.3102877658134466,0.1919563697504943,0.4408771209282029,1
ola_mES_lif_2_37.counts,0.884615684098881,0.8038985439173321,0.3529738288186854,0.15012947007436997,0.48630060066226866,1
ola_mES_lif_2_38.counts,0.907778652670465,0.7961484264913105,0.3639189169374963,0.14232997273715495,0.43908828965269403,1
ola_mES_lif_2_39.counts,0.8900306015130367,0.7725066541412243,0.3423356285950759,0.10625687795200625,0.3913272967630978,1
ola_mES_lif_2_4.counts,0.8971852640971062,0.8291842805699077,0.3029932536875959,0.18377568864372615,0.3042954411273968,1
ola_mES_lif_2_40.counts,0.8643105944346602,0.7847972444026929,0.3338132907110742,0.16282915563505793,0.8944910414046255,1
ola_mES_lif_2_41.counts,0.9122251970159786,0.8033505558165023,0.3099007346879999,0.11389123916987721,0.4592707985727854,1
ola_mES_lif_2_42.counts,0.8696201640538616,0.7117582589635196,0.3194814328889554,0.11169301726907935,0.4673855147983675,1
ola_mES_lif_2_43.counts,0.8881953255596766,0.6917175512760294,0.31525284336808507,0.12039693091118771,0.4096391534255718,1
ola_mES_lif_2_44.counts,0.8836995165036227,0.7703147017379052,0.30799311600288526,0.12349192306279291,0.5342862001694175,1
ola_mES_lif_2_45.counts,0.9359982394391968,0.7775951150775011,0.27413600459950377,0.22741574747731497,0.40970172241189007,1
ola_mES_lif_2_46.counts,0.8757120549614515,0.7081571943009237,0.27280635175928275,0.11331146313212585,0.22841851271915187,1
ola_mES_lif_2_47.counts,0.8550782786818744,0.7933302019727572,0.27878657689703,0.16408062819980365,0.4306944194881536,1
ola_mES_lif_2_48.counts,0.8931058906918475,0.7855018005323313,0.2708311543188117,0.30618107012308093,0.4265664707241318,1
ola_mES_lif_2_49.counts,0.9071738213103611,0.7617034601534367,0.3122724879364948,0.12497354185552574,0.4644191031136894,1
ola_mES_lif_2_5.counts,0.9057112312825962,0.7474557695318615,0.2827300935028194,0.25405527127360694,0.3664970351926483,1
ola_mES_lif_2_50.counts,0.9022774945826241,0.7516048222952874,0.3612387380165128,0.11715226258862195,0.49275001925199585,1
ola_mES_lif_2_51.counts,0.8971067316222138,0.7912948175982465,0.31920131900760673,0.13274495393065922,0.52299650897143,1
ola_mES_lif_2_52.counts,0.8800889771385144,0.742445592609989,0.3155716520174505,0.10819826703116588,0.3736090433041559,1
ola_mES_lif_2_53.counts,0.9261928161521232,0.7734460623140754,0.24957588936872568,0.3331483858527112,0.4039116846779783,1
ola_mES_lif_2_54.counts,0.8913091689954257,0.8010020353843745,0.34854195467705423,0.10073441281941156,0.4100739276638345,1
ola_mES_lif_2_55.counts,0.9253842124740437,0.8024111476436512,0.33989236274235035,0.14680837850876954,0.4296965243730267,1
ola_mES_lif_2_56.counts,0.9389647505359321,0.8206513229998434,0.35551604885172733,0.23281156784576898,0.37532247092948634,1
ola_mES_lif_2_57.counts,0.9777689035894932,0.7436198528260529,0.1986198985281564,0.545912298267721,0.2372856611135354,1
ola_mES_lif_2_58.counts,0.9077500564948393,0.7982620948802255,0.30235682846428136,0.2904703311655215,0.47994423338552766,1
ola_mES_lif_2_59.counts,0.8613353912676764,0.7939564740879912,0.2890642577524538,0.12079366787368642,0.43078265780219216,1
ola_mES_lif_2_6.counts,0.902502680573455,0.7504305620792234,0.2711221637694664,0.123795098431757,0.2767073311599969,1
ola_mES_lif_2_60.counts,0.8882348865968418,0.7950524502896509,0.32219833965351846,0.13003961215483892,0.3999104782195754,1
ola_mES_lif_2_61.counts,0.9135430855962935,0.936433380303742,0.2751834812679057,0.1950825988303775,0.22823080576019714,1
ola_mES_lif_2_62.counts,0.6265362022410861,0.49209331454516986,0.09765877580291941,0.19624274767107716,0.5974680416869883,0
ola_mES_lif_2_63.counts,0.8890178469193872,0.8062470643494598,0.32068634695760295,0.16921346160552586,0.39278082244526014,1
ola_mES_lif_2_64.counts,0.8637879983303798,0.7188821042743072,0.3064840319709858,0.14557714001398292,0.3845056729214262,1
ola_mES_lif_2_65.counts,0.8855312837977478,0.787537184906842,0.3102514194340002,0.11559284053333652,0.5155331519367508,1
ola_mES_lif_2_66.counts,0.8888412407873971,0.7985752309378424,0.34040985460136935,0.10953019100402572,0.4062860974921067,1
ola_mES_lif_2_67.counts,0.8816392932929467,0.7641302645999687,0.31173576790100904,0.15127900768391137,0.33221404368919577,1
ola_mES_lif_2_68.counts,0.923628966505806,0.7963832785345233,0.34439460509581243,0.09151826950028187,0.46328323536206584,1
ola_mES_lif_2_69.counts,0.8929379284011132,0.8013934554563958,0.30995725098349197,0.14054008742237156,0.34884937238493724,1
ola_mES_lif_2_7.counts,0.9259276567662373,0.7419758885235634,0.30110023792633234,0.19916736335895258,0.33184504710321633,1
ola_mES_lif_2_70.counts,0.908644494517339,0.7769688429622671,0.3158791478711142,0.14327940751659332,0.31852747901532463,1
ola_mES_lif_2_71.counts,0.8792695050568812,0.8129012055738218,0.3251628166405622,0.20443681869695196,0.47790833483071077,1
ola_mES_lif_2_72.counts,0.8886259224485171,0.7373571316737122,0.34548872767525857,0.27571672898822375,0.48730491310932567,1
ola_mES_lif_2_73.counts,0.9300516938361121,0.8395177704712697,0.2522326320870224,0.4645726797536031,0.38710629668608976,1
ola_mES_lif_2_74.counts,0.9143000082912873,0.8017065915140128,0.2938272069994854,0.13060540150828673,0.3639012244269323,1
ola_mES_lif_2_75.counts,0.9397587745894527,0.8103178330984813,0.2803405187268491,0.3812265128603832,0.3006648355879559,1
ola_mES_lif_2_76.counts,0.931238394732792,0.7843275403162674,0.3018284410359564,0.16764094801373228,0.4238230613240239,1
ola_mES_lif_2_77.counts,0.9196087688691323,0.7793956474087991,0.34909754526638176,0.11631317342388249,0.44407455656236366,1
ola_mES_lif_2_78.counts,0.8999001319832209,0.810239549084077,0.31893674978968806,0.22010024536374048,0.4141056164489052,0
ola_mES_lif_2_79.counts,0.9000959694261366,0.7901205573821826,0.303338836350814,0.17150606565200419,0.34197320122186,1
ola_mES_lif_2_8.counts,0.8800619652853062,0.7314858305933928,0.28646269620518283,0.17743173891970204,0.37693963857586565,1
ola_mES_lif_2_80.counts,0.9191293280677143,0.7121496790355409,0.3415551291369338,0.14589928132686264,0.40152122853402467,1
ola_mES_lif_2_81.counts,0.9009209335843384,0.7705495537811179,0.2566365043771221,0.1353481742621511,0.33271780424570685,1
ola_mES_lif_2_82.counts,0.9084325075961448,0.7992015030530766,0.32914265578428964,0.15074212414469093,0.41712176245604127,1
ola_mES_lif_2_83.counts,0.8659844286571284,0.7602160638797557,0.293611465190623,0.13059223537612896,0.41923306466103655,1
ola_mES_lif_2_84.counts,0.8664181809278308,0.8266009080945671,0.3076720304894745,0.20203442850314687,0.4548829478655954,1
ola_mES_lif_2_85.counts,0.8869805481547697,0.7113668388914983,0.28365078102993163,0.12245526732003752,0.275662910388377,1
ola_mES_lif_2_86.counts,0.9055777876878176,0.7692970095506497,0.32517696657575496,0.15520257101365975,0.4710177246707909,1
ola_mES_lif_2_87.counts,0.9223279303413416,0.757867543447628,0.27897322014497783,0.22222381566818214,0.3682008368200837,1
ola_mES_lif_2_88.counts,0.7490335735740846,0.052137153593236264,0.36093792970593525,0.11812620203896018,0.0,0
ola_mES_lif_2_89.counts,0.9347979488180373,0.732738374823861,0.3702629992545952,0.11713376286751642,0.24929248915470903,1
ola_mES_lif_2_9.counts,0.8643223213142881,0.7953655863472678,0.3166962917275568,0.24772875828268132,0.46760691274995503,1
ola_mES_lif_2_90.counts,0.8954962835594122,0.7836229841866291,0.35332116383276563,0.22099231608862183,0.6437594655645968,1
ola_mES_lif_2_91.counts,0.9136721403527164,0.7395490840770315,0.31191771437181615,0.2725431130219201,0.29579728931899274,1
ola_mES_lif_2_92.counts,0.8856169626036656,0.8077344606231408,0.31215710695694016,0.24188719160992886,0.2858760941550941,1
ola_mES_lif_2_93.counts,0.9200112265520554,0.7535619226553938,0.3292304044556918,0.1410633013087993,0.4156104807865082,1
ola_mES_lif_2_94.counts,0.9050077209915335,0.7555190230155002,0.2654121702078658,0.09477310148010823,0.2561205303283107,1
ola_mES_lif_2_95.counts,0.8967343338648514,0.779943635509629,0.31090051641899114,0.1942681262300123,0.33210013604743693,1
ola_mES_lif_2_96.counts,0.9191647365885895,0.7229528730233287,0.3196089015132324,0.1713373862393032,0.438331044484945,1
ola_mES_lif_3_1.counts,0.8428266169706121,0.7873023328636293,0.29197100252708064,0.10888331617944207,0.2241301306568781,1
ola_mES_lif_3_10.counts,0.8001645508129203,0.7391576640050102,0.3616487046729714,0.10535162244605474,0.26415502990476675,1
ola_mES_lif_3_11.counts,0.8362250360372461,0.8570533896978237,0.2941656133686966,0.2955109643483147,0.310664643067998,1
ola_mES_lif_3_12.counts,0.8835522649481719,0.8000626272115234,0.31856969784822037,0.18539661481212244,0.1968163616294889,1
ola_mES_lif_3_13.counts,0.8532646069058917,0.7878503209644591,0.3072336089928262,0.2115719485297477,0.20726217367867134,1
ola_mES_lif_3_14.counts,0.8547843289986666,0.8723970565210584,0.3000598302651497,0.3306793444459716,0.23678029622404187,1
ola_mES_lif_3_15.counts,0.8319653959194352,0.8363864098950994,0.312388059648116,0.2378223254708897,0.1984624072695536,1
ola_mES_lif_3_16.counts,0.8469703290581474,0.8554877094097385,0.271643839813197,0.2749567485099052,0.23726961778371022,1
ola_mES_lif_3_17.counts,0.8621254026689863,0.8429622671050572,0.2956351920212961,0.32892160985617397,0.24326501013938448,1
ola_mES_lif_3_18.counts,0.8799281105383633,0.7949741662752466,0.2242340945251433,0.45464649774357474,0.21743685345380806,0
ola_mES_lif_3_19.counts,0.7920685704195106,0.8071081885079067,0.323581993510103,0.14378520331883501,0.27872076905305854,1
ola_mES_lif_3_2.counts,0.7957094530555128,0.6555503366212619,0.3460838474853944,0.2650708481506713,0.2436356110583464,1
ola_mES_lif_3_20.counts,0.8766178014770654,0.8659777673399092,0.26888964492960854,0.5210474422736903,0.24097241830736454,1
ola_mES_lif_3_21.counts,0.827437447062501,0.7500391420072021,0.3295608716026297,0.14778388446774976,0.18624541160767,1
ola_mES_lif_3_22.counts,0.8523176318356823,0.8377172381399718,0.348688436904223,0.10364465019582289,0.33089688631054753,1
ola_mES_lif_3_23.counts,0.8307730329389865,0.8554094253953343,0.3290252840387896,0.27936479193501673,0.21579401647970842,1
ola_mES_lif_3_24.counts,0.883715815491779,0.7664005010176922,0.30027050575349234,0.2283782364954367,0.20194220550863773,1
ola_mES_lif_3_25.counts,0.5826032912684961,0.5991858462501957,0.16208200024532912,0.05944018202830419,0.014182303565469621,0
ola_mES_lif_3_26.counts,0.8293606143268291,0.7912948175982465,0.3506228653654528,0.10697480513285204,0.24408482429345177,1
ola_mES_lif_3_27.counts,0.8159483170781089,0.8631595428213559,0.37866913362700505,0.20626924218093062,0.3261063480247452,1
ola_mES_lif_3_28.counts,0.8453882794321005,0.914357288241741,0.3044285482512194,0.21092548398123695,0.44551364324768333,1
ola_mES_lif_3_29.counts,0.8377257317923151,0.8359949898230782,0.3169650808924496,0.10529187133070991,0.24661806607284958,1
ola_mES_lif_3_3.counts,0.8372704705964964,0.8240175356192265,0.3334518772863261,0.16024738155283152,0.2474651538876197,1
ola_mES_lif_3_30.counts,0.8666755006909177,0.861985282605292,0.32403944053039724,0.20576760508615513,0.24185480144775007,1
